title,company,skills,description,other_requirements,job_type,url
Equity Research Analyst,,,"Position Overview We are seeking an accomplished Equity Research Analyst to join our Portfolio Management Services (PMS) team. This role will be integral to building and managing the stock PMS portfolios for our clients. The role requires sector tracking and stock identification to enable portfolio decisions. The role also involves mentoring junior analysts and partnering closely with our Fund Manager, Research Committee, and Advisory team. If you are passionate about deep-dive research, connecting macro trends to stock performance, and influencing investment outcomes, this opportunity will allow you to make a direct and lasting impact. Key ResponsibilitiesEquity research Track assigned sectors across market caps, converting macro data/events into stock impact analysis Run stock screeners to identify trends and opportunities for PMS portfolios Track sectors allocated and come up with calls and monitor existing calls for averaging/exiting. Develop financial models, valuations (DCF, relative, comparable), and target prices Monitor existing stock calls and generate detailed research reports Evaluate off-coverage opportunities from screening models or market developments Contribute blog articles on stock reviews, sector updates, and market perspectives for customer engagement Maintain ethical standards in research and handling material non-public information Research team support Foster a knowledge-sharing environment through team discussions, debates, and continuous learning initiatives. Advisory team support Equip the advisory team with timely insights and sector updates to enhance their ability to engage with clients. Provide explanatory notes on significant stock/sector developments for client-facing communication. Conduct periodic training sessions for the advisory team to strengthen their market knowledge and client conversion skills. Support the advisory team withcustomer or potential customerinteractions answering queries or highlighting the benefits of PrimeInvestors PMS products Required QualificationsEducation & Experience Graduate or Post-graduate degree in Finance/Economics/Commerce OR a CFA charter holder 2-5 yearsof experience in equity research and issuing stock calls Skills & Competencies Ability to synthesize large amounts of data into actionable insights. Proficiency in using spreadsheets such as Excel or Google Sheets and familiarity with databases such as Ace Equity, Capitaline, etc. Strong grasp of macroeconomic and sectoral trends and their impact on equities. Excellent verbal and written communication skills, with the ability to present research clearly and persuasively. Ability to work collaboratively in a fast-paced, entrepreneurial environment. What We Offer Competitive compensation Opportunity to help design portfolios for high-net-worth clientele Exposure in building an innovative PMS product from the ground-up The chance to work with an industry-leading research team at the intersection of fintech and portfolio                    management. Career advancement opportunities within the organization About PrimeInvestor PrimeInvestor is an innovative B2C fintech company transforming the way individuals invest. We began by offering research-driven investment recommendations through a subscription-based model, delivered entirely online. Our flagship mutual fund portfolio analysis tool is a first-of-its-kind solution, setting a new benchmark in the industry. Building on this foundation, we are now expanding into Portfolio Management Services (PMS) for HNI clients. What sets us apart is our ability to create holistic, multi-asset portfolios customised through the intelligent use of technology to suit each clients unique financial goals. We are a passionate, high-performing team led by a founding group with decades of experience in fintech and investment research. At PrimeInvestor, youll be part of a dynamic and entrepreneurial environment where learning is constant and your contributions shape the future of wealth management.",,research-analyst-jobs,https://internshala.com/job/detail/equity-research-analyst-job-in-chennai-at-primeinvestor1770543316
Performance Marketing Executive (Meta & Google Ads),Beqick Consultancy Services LLP,Conversion Rate Optimization | Facebook Ads | Google AdWords | Google Analytics,"Key Responsibilities: 1. Plan and execute Meta & Google campaigns. 2. Optimize CPL and conversion metrics. 3. Set up pixel, events, and tracking. 4. Report weekly performance. 5. Improve ROI through testing creatives.",,research-analyst-jobs,https://internshala.com/job/detail/performance-marketing-executive-meta-google-ads-job-in-hyderabad-at-beqick-consultancy-services-llp1771045739
Research Analyst - Fresher,,,"The ideal candidate will be responsible for turning data into actionable insights by recognizing trends and anomalies in multivariate datasets. In order to use these insights for business improvement, this candidate should feel comfortable using their analysis to tell a story. Responsibilities Conduct fact-based research and analysis Assist with publication of research commentaries and papers Evaluate new and established research sources Prepare materials that summarize data and draw conclusions to support key business discussions Qualifications Bachelor's degree or equivalent experience Expertise with SPSS, Excel, and PowerPoint Previous quantitative and qualitative research experience",,research-analyst-jobs,https://internshala.com/job/detail/fresher-remote-research-analyst-job-at-sambodhi-research-and-communications-private-limited1772017808
Lead Generation Associate - Fresher,Ron Global Technologies,English Proficiency (Spoken),"As a Lead Generation Associate at Ron Global Technologies, you will have the opportunity to be a crucial part of our dynamic team. Your primary responsibility will be to generate new leads and pass it on to the Sales Team. If you are fluent in spoken English and looking for a breakthrough, we want to hear from you! Key responsibilities: 1. Identify and generate new business leads to fuel the company's growth. 2. Effectively communicate with prospects in fluent English to qualify potential interest. 3. Seamlessly hand over qualified leads to the Sales Team for further conversion. Additional information 1. Flexible morning shift. 2. Students' friendly atmosphere. 3. 5 days working. 4. Part-time.",,research-analyst-jobs,https://internshala.com/job/detail/fresher-part-time-lead-generation-associate-job-in-kolkata-at-ron-global-technologies1770370270
Research Analyst,Sahayak Associates,Business Analysis | Finance | Portfolio Management | Research and Analytics,"As a research analyst at Sahayak Associates, you will have the opportunity to work with a dynamic team and contribute to the success of our clients. We are seeking a talented individual who is well-versed in research and analytics, finance, business analysis, and portfolio management. Key Responsibilities: 1. Conduct in-depth research and analysis on market trends, industry developments, and investment opportunities. 2. Develop financial models and forecasts to support investment decisions and portfolio management strategies. 3. Collaborate with the team to identify potential risks and opportunities for clients' portfolios. 4. Present findings and recommendations to clients in a clear and concise manner. 5. Monitor and evaluate the performance of investments and make adjustments as needed. 6. Stay up-to-date on market news and developments to inform investment strategies. 7. Assist with ad-hoc projects and tasks as needed to support the overall success of the firm. If you are a motivated and analytical thinker with a passion for finance and research, we invite you to join our team at Sahayak Associates. This is an exciting opportunity to grow your career and make a meaningful impact in the world of finance. Apply now and take the next step towards a rewarding career in investment research and analysis.",1. Who has cleared NISM-Series-XV: Research Analyst Certification (NISM-Series-XV: Research Analyst Certification is a must).,research-analyst-jobs,https://internshala.com/job/detail/research-analyst-job-in-multiple-locations-at-sahayak-associates1770634442
Business Development Executive,Futuredesks Services Private Limited,English Proficiency (Spoken) | MS-Excel,"Are you a dynamic and results-driven individual with a passion for business development? Do you excel in building strong relationships and driving growth opportunities? If so, we want you to join our team at Futuredesks Services Private Limited! As a Business Development Executive, you will be responsible for identifying new business opportunities, building and maintaining client relationships, and driving revenue growth for our company. Your role will be pivotal in driving our expansion and success in the market. Key Responsibilities: 1. Develop and implement strategic business development plans to achieve company goals. 2. Identify new business opportunities and potential clients through networking and market research. 3. Build and maintain strong relationships with clients to ensure customer satisfaction and retention. 4. Collaborate with the sales and marketing teams to develop effective strategies for lead generation. 5. Prepare and deliver presentations to prospective clients on company products and services. 6. Track and analyze sales performance metrics to optimize strategies and achieve targets. 7. Stay updated on industry trends and market conditions to identify opportunities for growth. If you have excellent communication skills, a strong understanding of business development, and proficiency in English and MS-Excel, we want to hear from you! Join us at Futuredesks Services Private Limited and take your career to new heights!",,research-analyst-jobs,https://internshala.com/job/detail/business-development-executive-job-in-agra-at-futuredesks-services-private-limited1770189501
Subject Matter Expert (Economics - Part Time) - Fresher,Vaidik EduServices Private Limited,Economics | English Proficiency (Spoken) | English Proficiency (Written),"Key Responsibilities: 1. Support learners in understanding concepts, answering queries, and guiding them through problem-solving. 2. Maintain professionalism and timely responses. Note: 1. Mode: Remote. 2. Type: Part-time. 3. Working hours: 4 AM 10 AM IST (Early morning).",1. Strong subject knowledge in economics. 2. Good English communication skills. 3. Prior tutoring/teaching experience preferred.,research-analyst-jobs,https://internshala.com/job/detail/fresher-remote-part-time-subject-matter-expert-economics-part-time-job-at-vaidik-eduservices-private-limited1770983817
Business Development Executive,Spaceify Technologies Pvt Ltd,Data Preparation | Email Marketing | English Proficiency (Spoken) | English Proficiency (Written) | Lead Generation | LinkedIn Marketing | MS-Excel,"digiQC is a B2B SaaS platform helping real estate, construction and renewable energy companies digitize their field quality and safety management. We're an early-stage company with 35+ clients and growing fast. We're looking for a hungry, detail-oriented employee to own the top of our sales funnel- researching prospects, building lead databases, and running outbound outreach via cold email and LinkedIn. Key Responsibilities: 1. Build targeted lead lists of potential clients across our target sectors. 2. Find and reach out to the right contacts (Project managers, quality heads, site engineers). 3. Write and send personalized cold emails and LinkedIn messages. 4. Track all activity in our CRM and follow up systematically. Heads up: A large part of this role is repetitive research and cold outreach. If you find that exciting rather than draining, we'd love to meet you.","1. Strong written communication skills. 2. High attention to detail and an organized work style. 3. Persistence- you're comfortable with outbound outreach and handling rejection. 4. Quick learner who's genuinely excited about B2B sales. 5. Tools You'll Use: LinkedIn, Cold Email tools, HubSpot CRM, Excel/Google Sheets, Apollo, Waalaxy and AI tools. 6. Qualifications: Any graduate with 0–1 year of experience. Prior experience in sales or research is a bonus.",research-analyst-jobs,https://internshala.com/job/detail/business-development-executive-job-in-ahmedabad-at-spaceify-technologies-pvt-ltd1771564402
Operations Associate - Fresher,Leamigo Private Limited,English Proficiency (Spoken) | English Proficiency (Written) | MS-Excel | MS-Office | MySQL | Sales | Strategy,"Are you a detail-oriented individual with a passion for operations and sales? Do you have a strong command of MS-Office, English proficiency (spoken and written), MS-Excel, MySQL, and sales strategy? Leamigo Private Limited is looking for a dynamic Operations Associate to join our team! Key Responsibilities: 1. Manage day-to-day operations to ensure smooth functioning of the business. 2. Utilize MS-Excel and MySQL to analyze data and generate reports for decision-making. 3. Communicate effectively with clients and vendors to ensure customer satisfaction. 4. Assist in developing and implementing sales strategies to drive revenue growth. 5. Coordinate with various departments to streamline processes and improve efficiency. 6. Conduct market research to identify trends and opportunities for business expansion. 7. Support senior management in executing strategic initiatives to achieve company goals. If you are a proactive and organized individual with a knack for problem-solving, we want to hear from you! Join us at Leamigo Private Limited and be a part of our exciting journey towards success. Apply now and take your career to new heights!",Any graduate preferred.,research-analyst-jobs,https://internshala.com/job/detail/fresher-operations-associate-job-in-noida-at-leamigo-private-limited1771394097
Research Analyst,,,"RESEARCH ANALYST / SENIOR RESEARCH ANALYST (LAW) BITS Law School, Mumbai invites applications for the position of Research Analyst / Senior Research Analyst to join the Centre for Research in Innovation Law for Shared Prosperity (CRISP). Location: BITS Law School, BITS Pilani Mumbai Campus Contract Period: 31 January 2026 to 31 December 2026 Job Description and Key Requirements: Undertake high-quality legal research culminating in law review articles in peer-reviewed journals and shorter research outputs on topics including, but not limited to, licensing of Standard Essential Patents (SEPs); evolving jurisprudence in SEP/FRAND litigation in India and other jurisdictions; the open standardisation system in the ICT industry; and legal, policy, and regulatory developments pertaining to the ICT and telecom sector in India, the European Union, the United Kingdom, and the United States. Lead the planning, coordination, and execution of a Law & Policy Fellowship Programme offered by BITS Law School for scholars and practitioners, including close coordination with internal and external stakeholders, curriculum design, and oversight of programme delivery. Liaise closely with the faculty associated with the Centre and with relevant departments of BITS Law School to ensure smooth execution of research and academic initiatives. Ensure the timely planning, coordination, execution, and submission of the Standard Essential Patents (SEP) Course, including adherence to internal timelines, preparation of academic and instructional materials, coordination with faculty members and external contributors, and overall quality control of course deliverables. Undertake any additional academic, research, coordination, or programme-related work that may arise during the term of engagement, provided such work pertains to the activities of the Centre for Technology Innovation & Law, including conferences, courses, fellowships, research projects, and related institutional initiatives. Offerings: A unique opportunity to work closely with and be mentored by the faculty of BITS Law School on cutting-edge issues such as SEP licensing, FRAND litigation, standard setting in telecom, and the interface between artificial intelligence, 6G, Internet of Things, and intellectual property law. Guidance and support for LL.M., Ph.D., and/or professional development plans. Opportunities to jointly publish research work, strengthen academic and professional profiles, and engage with leading experts in academia, industry, and policy circles in India and internationally. Integration into the intellectual and research community of BITS Law School and BITS Pilani. Required Qualifications: A five-year or three-year LL.B. degree from a recognised law school with strong academic performance. Demonstrable evidence of strong academic research and legal writing skills in relevant subject areas. Excellent written and verbal communication skills. Preferred Attributes / Qualifications: LL.M. or Masters degree in Law, preferably with specialisation in technology law. Familiarity with topics such as SEP licensing, FRAND litigation, standardisation, telecom regulation, and technology law, demonstrated through coursework, research projects, academic publications, or dissertations. Two to five years of relevant work experience in legal academia, research roles, or law practice. Selected applicants are expected to join within a reasonable time period. A hybrid working arrangement may be considered for an initial period, if required and feasible.",,research-analyst-jobs,https://internshala.com/job/detail/research-analyst-job-in-maharashtra-at-bits-law-school-mumbai1771318269
IT Services Industry Analysts (Remote Working) - Fresher,,,"Job purpose NelsonHall has ongoing vacancies for industry research analysts in IT services. These are remote working roles offering a high degree of flexibility to suit qualified candidates globally. These positions provide the opportunity to liaise with industry leaders and become a leading authority within your areas of expertise, advising leading IT services vendors on their offerings, strategic development and operational transformation journey, and providing market intelligence to major enterprises and multinationals. Duties and responsibilities Key responsibilities include: The production of detailed IT services market analyses The production of very detailed market analyses and profiles of IT Services providers Acting as a subject matter expert and demonstrating thought leadership to NelsonHall clients Market forecasting. Activities include: Interviewing senior personnel within major IT service providers Writing profiles and market analyses Assessing vendor capability and producing NEAT charts Attending industry analyst events Assisting vendor firms in their strategic development and operational transformation needs, and providing executive feedback on vendor positioning Tracking vendor news and announcements (including financials, M&A, contract wins, new offerings) Developing social media presence and propagating NelsonHall research and insights Updating the market forecast annually Assisting buy-side firms in identifying the art of the possible and suitable vendors. Please note this role involves analyzing the IT services market on behalf of IT services companies and their clients. It is not a business analyst role within IT or a solution architect role. Qualifications Keenness to learn and absorb relevant IT services domain knowledge is critical, as is a liking for MBA-style projects and intellectual curiosity. Plus, a desire to become one of the leading subject matter experts on the market for next generation approaches to IT services, including operational transformation. Would potentially suit individuals with: - Deep experience in the IT services industry, especially operational transformation, possibly in strategic marketing/product management roles and bid support - Experience in strategic sourcing of IT services for a major enterprise - MBAs with a desire to become an IT services domain expert and advise senior executives - Objective opinions and keen to be positioned as a thought leader in the market - Strong communication skills to facilitate building relationships across the market and managing discussions regarding vendor capability - Knowledge of the IT services market gained, for example, in a bid support role MBA qualifications are valued, but existing domain experience and enthusiasm are of greater importance. About NelsonHall NelsonHall is a global market analysis firm providing services to accelerate our clients' digital and operational transformation through the provision of research-led insight & thought leadership. Follow us on LinkedIn for latest news about our business, including new job opportunities. We have also just launched a LinkedIn Showcase page which you can 'Follow' via the link below: https://www.linkedin.com/showcase/nelsonhall-operations-transformation/",,research-analyst-jobs,https://internshala.com/job/detail/fresher-remote-it-services-industry-analysts-remote-working-job-at-nelsonhall1768737791
Business Development Associate - Fresher,Head Field Solutions Private Limited,Business Development | Client Interaction | Client Relationship | English Proficiency (Spoken) | Interpersonal skills | Lead Generation | Sales | Sales Strategy,"Key Responsibilities: 1. The candidate will be responsible for generating new leads (lead generation), making introductory calls, and performing market research to identify and attract potential clients. 2. Build effective working relationships with the clients; be a trusted advisor and a business advocate. 3. Work with the manager to follow up, escalate, and clear blockers as appropriate. 4. Conduct market research and competitive analysis to help shape marketing strategies and identify new opportunities for expansion. 5. Maintains an ongoing relationship with prospective clients, continuously assessing and communicating how Head Field can meet their needs. 6. Negotiates terms and conditions for employment services contracts and collaborates with the operations team to ensure seamless transitions. 7. Managing Lead generation activities through various channels, including prospective outreach, networking, and outreach campaigns. 8. Develop and nurture relationships with prospective clients, converting leads into qualified business opportunities. 9. Work closely with the legal team to manage contract creation, review, and finalization, ensuring compliance and alignment with company policies. 10. Stay up-to-date on market trends, client needs, and competitive landscape to continuously refine lead generation and sales approaches.","1. 0-3 years of experience in business development and sales. 2. Proven ability to prospect, develop business, and build relationships. 3. Strong customer focus, personal leadership, and negotiation skills. 4. Must possess excellent communication and rapport-building skills.",research-analyst-jobs,https://internshala.com/job/detail/fresher-business-development-associate-job-in-multiple-locations-at-head-field-solutions-private-limited1771564211
Google/Meta Ads Expert,International Institute Of Fashion Technology,Digital Advertising | Digital Marketing | Facebook Ads | Google AdWords | Google Analytics | Marketing Campaigns | Performance Marketing,"Key responsibilities: A.  Paid Advertising & Performance Marketing 1. Plan, execute, and optimize paid ad campaigns on: 2. Google Ads (Search, Display, YouTube, Remarketing) 3. Meta Ads (Instagram & Facebook) 4. Manage campaign budgets, bidding strategies, targeting, creatives, and performance tracking 5. Monitor KPIs such as CTR, CPC, CPL, conversions, ROI, and lead quality 6. Perform A/B testing on ads, audiences, creatives, and landing pages 7. Ensure platform compliance and best practices across all ad networks B. Website Development & Conversion Optimization 1. Develop, manage, and optimize IIFT's official website and campaign landing pages 2. Ensure strong UX/UI, mobile responsiveness, page speed, and conversion-focused layouts 3. Position the website as a premium, differentiated platform among fashion and design institutes 4. Coordinate with designers and content teams to align branding and messaging C. Analytics, Tracking & Reporting 1. Set up and manage Google Analytics, Meta Pixel, Google Tag Manager, and conversion tracking 2. Analyze user behavior, traffic sources, and funnel performance 3. Generate performance reports and actionable insights for management 4. Track lead quality in coordination with the admissions team D. Strategy & Collaboration 1. Work closely with admissions, content, design, and management teams 2. Support seasonal admission campaigns and marketing strategies 3. Recommend data-driven improvements to increase reach, engagement, and conversions","1. Proven hands-on experience in Google Ads, Meta Ads (Instagram & Facebook) 2. Strong understanding of performance marketing, lead generation, and funnel optimization 3. Experience with website management, landing pages, and CRO (Conversion Rate Optimization) 4. Working knowledge of SEO, UX/UI principles, and digital branding 5. Proficiency with analytics and tracking tools 6. Excellent analytical, communication, and problem-solving skills 7. Ability to work independently in a full-time on-site role",research-analyst-jobs,https://internshala.com/job/detail/google-meta-ads-expert-job-in-bhopal-at-international-institute-of-fashion-technology1770380586
Business Development Specialist,Akash Advisors Private Limited,Effective Communication | MS-Excel | Social Media Marketing,"Key responsibilities: Engage with doctors planning to establish hospitals and hospital owners seeking expansion or acquisition opportunities Identify, generate, and qualify leads related to hospital development, leasing, and acquisitions Schedule and conduct client meetings, site visits, and field engagements across Delhi NCR Build and maintain strong professional relationships with key decision-makers Maintain accurate lead databases, follow-up trackers, and weekly activity reports Coordinate with senior management for discussions, negotiations, and deal closure support Represent the company professionally in all external communications",Digital marketing capability,research-analyst-jobs,https://internshala.com/job/detail/business-development-specialist-job-in-multiple-locations-at-akash-advisors-private-limited1771170976
Entrepreneur In Residence,EBG Group,Artificial intelligence | Business Management | Client Relationship Management (CRM) | Digital Marketing | Finance | Google Suite (G Suite) | Marketing Strategies | Market research | MS-Office | Performance Marketing | Statutory compliances,"Role Overview: The entrepreneur in residence (EIR) will work closely with leadership to identify, build, and scale new business initiatives. This role requires a founder's mindset, strong execution capability, and depth in at least one core functional area (marketing, finance, operations, AI, research, or automation), along with the ability to collaborate cross-functionally. The EIR is expected to operate independently, learn rapidly, and take end-to-end ownership of assigned projects   from idea validation to execution. Key Responsibilities: 1. Venture building & strategy: 1. Identify and evaluate new business opportunities, internal ventures, or growth initiatives 2. Conduct feasibility analysis, market validation, and business model design 3. Translate strategic objectives into executable plans, roadmaps, and milestones 4. Work closely with founders/leadership to drive innovation and experimentation B. Functional ownership (at least one core skill required): 1. The EIR must be hands-on and proficient in at least one of the following areas, while remaining collaborative across others: 2. Marketing & growth: Go-to-market strategy, brand positioning, partnerships, and growth execution 3. Finance & Business Economics: Financial modeling, budgeting, pricing strategy, unit economics, and cost optimization 4. Operations & Process Design: SOPs, vendor management, operational scaling, and execution efficiency 5. Market research & analytics: Customer discovery, competitive research, data analysis, and insight generation 6. Artificial intelligence & automation: Use of AI tools, workflow automation, no-code/low-code platforms, and productivity systems 7. Workflow & systems thinking: Designing scalable internal systems across sales, operations, and finance 8. Project Management: Planning, execution, stakeholder coordination, and delivery accountability C. Execution & project ownership: 1. Take complete ownership of assigned initiatives from concept to launch 2. Define KPIs, track progress, and ensure timely execution 3. Solve operational, financial, and strategic challenges proactively 4. Drive continuous improvement through iteration and feedback D. Client coordination & stakeholder management: 1. Act as a single point of contact for clients or external stakeholders where required 2. Manage client servicing, expectations, deliverables, and timelines 3. Translate client and stakeholder requirements into clear internal action plans E. Compliance & governance: 1. Ensure adherence to legal, statutory, and regulatory compliance relevant to business operations 2. Coordinate with legal, finance, and compliance partners as needed 3. Identify risks early and implement mitigation strategies F. Learning, innovation & self-development: 1. Demonstrate strong self-learning ability and curiosity to acquire new skills rapidly 2. Stay updated with trends in technology, AI, business models, and market dynamics 3. Experiment with new tools, processes, and approaches to improve efficiency and outcomes Experience/Skills Preferred: 1. Proven experience or strong aptitude in at least one core functional area (marketing, finance, operations, AI, research, or automation) 2. Strong analytical, problem-solving, and decision-making skills 3. Ability to work independently in fast-paced, ambiguous environments 4. Excellent communication and stakeholder management skills 5. High learning agility and willingness to adapt across domains",,research-analyst-jobs,https://internshala.com/job/detail/entrepreneur-in-residence-job-in-multiple-locations-at-ebg-group1771221198
Performance Marketing Associate,Educase India,Facebook Ads | Google AdWords | Google Analytics | Marketing Campaigns | Marketing Strategies | Performance Marketing,"Key responsibilities: 1. Plan, execute, and manage paid campaigns on Meta (Facebook & Instagram), Google Ads, and LinkedIn Ads 2. Optimize campaigns to improve ROAS, CPL, CTR, and conversions 3. Conduct keyword research and competitor analysis 4. Manage budget allocation and scaling strategies 5. Track and analyze campaign performance using tools like Google Analytics, Meta Ads Manager, and Google Tag Manager 6. Generate weekly/monthly performance reports with actionable insights 7. A/B test creatives, landing pages, and ad copies 8. Coordinate with content and design teams for ad creatives 9. Ensure proper tracking setup (Pixel, Conversion API, and UTM tracking)",,research-analyst-jobs,https://internshala.com/job/detail/performance-marketing-associate-job-in-hyderabad-at-educase-india1770900560
Field Sales Associate - Fresher,Demos Project Private Limited,English Proficiency (Spoken) | MS-Excel | Tamil Proficiency (Spoken),"Key Responsibilities: 1. Execute day-to-day on-ground campaign activities 2. Support voter outreach, surveys, and public engagement programs 3. Coordinate with booth-level teams, volunteers, and local contacts 4. Collect real-time ground feedback and field data 5. Assist during rallies, meetings, and outreach events 6. Ensure tasks are completed on time with proper reporting 7. Act as the link between field realities and campaign teams","1. Freshers with a strong interest in the field and political work 2. Candidates with prior experience in campaigns, fieldwork, or social initiatives 3. Immediate joiners are highly preferred",research-analyst-jobs,https://internshala.com/job/detail/fresher-remote-field-sales-associate-job-at-demos-project-private-limited1770958630
Operations Associate,Kravvex Fresh Pvt Ltd,Coordination | English Proficiency (Spoken) | English Proficiency (Written) | Google Sheets | Market Analysis | MS-Excel | MS-Office | Research and Analytics,"Key responsibilities: 1.Visit target areas to study market demand and customer preferences 2.Identify potential vendor partners, suppliers, and delivery feasibility 3.Study competitor pricing, service models, and coverage areas 4.Collect on-ground data related to logistics, storage, and delivery routes 5.Suggest strategies for expansion into new locations 6.Coordinate with the core team from home for planning and reporting 7.Prepare simple reports, insights, and recommendations 8.Support pilot launches in new areas when required",,research-analyst-jobs,https://internshala.com/job/detail/operations-associate-job-in-pune-at-kravvex-fresh-pvt-ltd1770287288
Sales Executive - Fresher,Truesettle,Digital Marketing | English Proficiency (Spoken) | English Proficiency (Written) | Sales Strategy,Key Responsibilities 1. Handle  inbound & outbound leads 2. Explain  loan settlement & debt relief process  to clients 3. Build trust with financially stressed customers 4. Do  follow-ups and conversions 5. Coordinate with legal & operations team for case onboarding 6. Maintain  CRM updates & daily sales reports,,research-analyst-jobs,https://internshala.com/job/detail/fresher-sales-executive-job-in-gurgaon-at-truesettle1771417170
Business Development Executive,Ambrosia Botanical,English Proficiency (Spoken) | MS-Excel,"Are you passionate about business development and looking for a dynamic opportunity to showcase your skills? Ambrosia Botanical, a leading botanical company, is seeking a talented Business Development Executive to join our team. If you excel in MS-Excel and have a high level of English proficiency (spoken), we want to hear from you! Key Responsibilities: 1. Identify and develop new business opportunities to drive growth and revenue for the company. 2. Build and maintain strong relationships with potential clients and key stakeholders. 3. Conduct market research and analysis to identify market trends and customer needs. 4. Prepare and deliver compelling presentations to prospective clients. 5. Collaborate with the sales and marketing teams to develop and implement strategies to achieve business goals. 6. Track and report on sales performance metrics to evaluate the effectiveness of business development initiatives. 7. Stay up-to-date on industry trends and best practices to continuously improve business development strategies. If you thrive in a fast-paced and collaborative environment, and are driven to succeed, we want to hear from you! Join us at Ambrosia Botanical and be a part of our exciting journey towards growth and success. Apply now!",,research-analyst-jobs,https://internshala.com/job/detail/business-development-executive-job-in-multiple-locations-at-ambrosia-botanical1770983978
Business Development Trainee - Fresher,Bansal Hi-tech Systems Private Limited,Client Relationship Management (CRM) | Field Sales | Market research | Social Media Marketing,Key responsibilities: 1. Visit customers to promote products/services and generate new leads 2. Build strong relationships with customers and maintain existing accounts 3. Achieve assigned sales targets and support local sales campaigns 4. Collect customer feedback and report market insights to the sales team,MBA/BBA or equivalent qualification in Sales & Marketing Good communication and interpersonal skills Willingness to work in field sales Must have a two-wheeler (bike) with valid license,research-analyst-jobs,https://internshala.com/job/detail/fresher-business-development-trainee-job-in-multiple-locations-at-bansal-hi-tech-systems-private-limited1770357938
Data & Automation Analyst (AWS & Cloud Data),,,"Job Summary: Were looking for someone who is passionate about data engineering, automation and cloud platforms, with an interest in the music industry. Youll work with analytics and digital teams to build AWS-based data pipelines that transform raw files into analytics-ready datasets, gaining hands-on exposure to cloud architecture, Python, SQL and data-driven music insights. How to apply? Apply via job posting only. Other modes of application will not be accepted. Key Responsibilities: Design and automate data ingestion pipelines to process Excel and CSV files using Python (Pandas, NumPy). Store and manage structured and semi-structured data on AWS (Amazon S3, AWS RDS / Redshift). Assist in building and maintaining cloud-based data models and schemas optimized for analytics and reporting. Write and optimize SQL queries for data validation, aggregation and performance tracking. Support the development of ETL workflows using Python and AWS services (e.g., Lambda, Glue  exposure preferred). Integrate data from APIs and web-scraped sources using Python (Requests, Selenium, BeautifulSoup). Build and optimize dashboards and reports (Power BI / Tableau / AWS QuickSight) for trend analysis and business insights. Collaborate with Marketing, A&R and Digital teams to translate business requirements into technical data solutions. Ensure data accuracy, consistency and basic governance across cloud data assets. Skills & Requirements: Preferred B. Tech graduate. Minimum 1-2 years of experience in data analysis. Should be based out of Mumbai. Strong proficiency in Excel/CSV data handling, with hands-on Python experience for data automation and ETL. Working knowledge of SQL, relational databases and core data architecture concepts. Familiarity with AWS data services (S3, RDS/Redshift, Lambda/Glue exposure is a plus). Basic knowledge of cloud data flows, JavaScript and Git/version control are desirable additions.",,research-analyst-jobs,https://internshala.com/job/detail/remote-data-automation-analyst-aws-cloud-data-job-at-times-music1769214746
Accordion India - Analyst - Salesforce CRM,,,"Role overview: We are seeking a motivated Analyst  Salesforce CRM Analyst to support Salesforce operations for our clients. This role is well suited for early-career professionals looking to build expertise in CRM platforms, customer data management, and sales and customer lifecycle workflows in a fast-paced environment. The role requires coverage from 1:00 PM to 10:00 PM IST to support clients in Europe and Americas. The Analyst  Salesforce CRM will partner with a project team to translate client requirements into scalable Salesforce solutions and support delivery across design, configuration, deployment, and ongoing enhancements, while providing day-to-day system support aligned with Sales, Customer Success, Billing, and Finance needs. What will you do: Provide day-to-day Salesforce support for the PE firm and its portfolio companies, including user assistance, issue triage, basic troubleshooting, and escalation as needed Support client discovery and requirements gathering, participating in solution design discussions and workshops to translate business needs into scalable Salesforce solutions Assist with Salesforce configuration, customization, and deployments, including custom objects and fields, page layouts, reports and dashboards, workflows, and user access controls Participate in data migration, data quality, and system integration efforts, supporting testing, validation, and post-deployment stabilization Maintain clear and consistent documentation of system configurations and processes, including technical specifications, user guides, and training materials, to support standardization across portfolio companies Collaborate closely with Sales, Customer Success, Billing, Finance, and IT stakeholders to understand operational needs and help enable efficient, well-aligned Salesforce workflows Assist with user onboarding, permission setup, and basic training, supporting adoption and effective use of Salesforce across multiple entities Support ongoing system enhancements and continuous improvement initiatives, helping identify opportunities to improve usability, reporting, and operational efficiency Ideally, you should have: Bachelors degree in computer science, information systems, business administration, or a related field 1  3 years with CRM systems; exposure to Salesforce is a plus Strong interest in systems, business operations, and technology Proficiency in Excel/ Google Sheets; ability to work with large datasets Excellent technical writing, analytical, and problem-solving skills Experience or internship in private equity, consulting, or sales or customer lifecycle environment Understanding of one or more business process (Sales, Customer Success, Revenue Operations) that lead into accounting functions Active Salesforce certifications (e.g., Salesforce Certified Administrator, Platform App Builder, Sales/ Service/ Community Cloud Consultant) Exposure to Salesforce configuration (reports, dashboards, workflows) and basic understanding of integrations or data flows (Suite Script/JavaScript) Familiarity with customer lifecycle reporting concepts and how CRM data supports downstream billing or financial processes Experience supporting multi-entity or multi-business environments",,research-analyst-jobs,https://internshala.com/job/detail/accordion-india-analyst-salesforce-crm-job-in-nanakramguda-at-accordion-india1771320367
